"","accession","pval_bon: wt VS ko","pval_bon: wt-cyto-no glu VS wt-cyto-glu","pval_bon: wt-mem-glu VS wt-cyto-glu","pval_bon: wt-mem-glu VS wt-mem-no glu","pval_bon: wt-mem-no glu VS Δ-mem-no glu","pval_bon: Δ-mem-no glu VS Δ-mem-glu","pval_BY: wt VS ko","pval_BY: wt-cyto-no glu VS wt-cyto-glu","pval_BY: wt-mem-glu VS wt-cyto-glu","pval_BY: wt-mem-glu VS wt-mem-no glu","pval_BY: wt-mem-no glu VS Δ-mem-no glu","pval_BY: Δ-mem-no glu VS Δ-mem-glu","pval_BH: wt VS ko","pval_BH: wt-cyto-no glu VS wt-cyto-glu","pval_BH: wt-mem-glu VS wt-cyto-glu","pval_BH: wt-mem-glu VS wt-mem-no glu","pval_BH: wt-mem-no glu VS Δ-mem-no glu","pval_BH: Δ-mem-no glu VS Δ-mem-glu","AoverB: wt VS ko","AoverB: wt-cyto-no glu VS wt-cyto-glu","AoverB: wt-mem-glu VS wt-cyto-glu","AoverB: wt-mem-glu VS wt-mem-no glu","AoverB: wt-mem-no glu VS Δ-mem-no glu","AoverB: Δ-mem-no glu VS Δ-mem-glu"
"431","P62827",0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.166331266099865,0.904768168365682,0.655944745929946,NA,NA,0.983093829247675,1.79553339115351
"432","P62830",1,1,1,1,1,0,1,1,1,1,1,0,0.607735882758513,1,1,1,1,0,1.18295771624812,NA,NA,NA,1.31917134831461,0.702169625246548
"433","P62835",1,0,1,0,1,1,1,0,1,0,1,0.353457528577129,0.298502823119211,0,1,0,0.71943083488417,0.0456117990494561,1.20980471773414,0.448960561680654,NA,NA,1.26941520644208,1.84491930736147
"434","P62852",1,0,0,0,1,1,1,0,0,0,1,1,0.968621079953078,0,0,0,1,1,1.05760383474596,0.252465988449364,NA,NA,0.971621241921888,0.915310032662089
"435","P62855",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.738721804511278,NA,NA,NA,NA,NA
"436","P62858",1,1,0,0,1,1,1,0.614885168859,0,0,0.107308693936078,0.0547837989046485,0.919565267379639,0.0793476344198666,0,0,0.0138476116318001,0.0070695555329199,0.96924292500554,0.489492110549825,0.176386261239297,0.387335103649134,1.38530912543017,0.732297063903282
"437","P62862",0,0,1,0,1,1,0,0,1,0,0.20708859879793,1,0,0,1,0,0.0267236733981277,0.311884970710311,0.885213470739787,0.506329113924051,NA,NA,1.68761104829591,0.645063818702787
"438","P62869",1,0,0,0,1,1,1,0,0,0,1,1,0.249537374809428,0,0,0,1,1,1.32959094403647,0.813986617742284,NA,NA,0.915558373007654,0.950236034618409
"439","P62874",1,1,0,0,1,1,1,1,0,0,1,1,0.174653164858896,0.544274941465497,0,0,1,0.24949295311851,1.43331641647524,2.0403859574102,0.589703982466204,0.468615640313015,0.901240597274615,0.771816015633259
"440","P62880",1,1,0,0,1,1,1,1,0,0,1,1,0.416711524173905,1,0,0,0.857207481969819,1,1.12050217664363,1.26744903342388,0.500664193101956,0.287121244324555,0.91450251494829,1.09850547923228
"441","P62881",1,1,1,1,0,1,1,1,1,1,0,1,0.461866062111216,1,1,1,0,0.485394638608146,1.28294068504594,NA,NA,NA,0.573718047309976,1.13970691347637
"442","P62889",1,0,0,1,1,0,1,0,0,1,1,0,0.984382220863142,0,0,1,1,0,0.990223012281836,NA,NA,NA,0.976550410665397,0.89315330640017
"443","P62897",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.697138151122092,NA,NA,NA,NA,NA
"444","P62900",1,1,0,0,1,1,1,1,0,0,1,1,0.431814399349233,1,0,0,0.31459106331942,1,0.834125269978402,0.872314759531614,0.332622549318257,0.755256750774679,1.56447214647448,0.870497362471741
"445","P62908",1,1,0,0,1,1,1,1,0,0,1,1,0.882406729744913,0.297572124956889,0,0,0.332711873742059,0.569493562075154,0.909126615152778,0.61763869431951,0.211778089088783,0.317936716266861,1.03756388485549,0.938370347561679
"446","P62960",1,0,0,0,0.874247763819681,1,1,0,0,0,0.0292015954056942,1,0.242930455988526,0,0,0,0.00376830932680897,0.224925958044204,0.805756843800322,0.400579163401123,0.60190486311287,0.520235593979265,2.45979835635008,0.813410978257124
"447","P62962",1,0,0,1,1,1,1,0,0,1,1,1,0.518778000734169,0,0,1,1,1,0.951642575558476,NA,NA,NA,NA,NA
"448","P62983",1,1,0,0,1,1,1,0.65872858839916,0,0,1,1,0.569093002992642,0.0850053926511229,0,0,1,0.481845142785826,1.01447178002894,0.566622459962027,0.219625358255704,0.429928666119564,0.97130418787173,0.930132420823752
"449","P62984",1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0.481845142785826,NA,NA,NA,0.429928666119564,0.97130418787173,0.930132420823752
"450","P63001",1,1,1,0,1,1,0.726523171832538,1,1,0,1,1,0.093753920171962,1,1,0,0.399167619251266,1,1.55589475590511,0.674644035073605,0.79899042715791,0.345643216507622,0.775002858527966,1.029286844516
"451","P63005",1,1,1,1,1,1,1,1,1,1,1,1,0.788888512552389,1,1,1,1,1,1.05120501600157,NA,NA,NA,1.90381415589402,1.20757341576507
"452","P63011",1,1,1,0,1,1,1,1,1,0,0.54825714034598,1,0.990510294104681,1,1,0,0.0707496445571775,0.312864207295326,1.0509227100954,1.93686194440082,1.77477618972829,0.455893329029915,0.65025709638491,1.24699031667103
"453","P63017",1,1,1,1,1,1,1,1,1,0.947877006037122,1,1,0.912044026031394,1,0.278309595950641,0.122318445718241,1,1,1.05754201906571,0.876159031944724,0.720222225393504,0.703974101841926,0.960427495147464,1.06082388534246
"454","P63030",1,1,1,1,0,1,1,1,1,1,0,1,0.214514257395204,1,1,1,0,1,1.2013909706817,NA,NA,NA,0.888443935926774,0.96645779579801
"455","P63034",1,1,1,1,1,1,1,1,1,1,1,1,0.355652198797826,1,1,1,1,1,1.19211983067405,NA,NA,NA,NA,NA
"456","P63037",0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0.678125842999726,NA,NA,NA,1.43656167206359,0.751548672566372
"457","P63038",1,1,0,0,1,1,1,1,0,0,1,1,0.670245958707985,0.715498760001196,0,0,1,0.305062032362715,0.894592963611128,1.02837567060953,NA,NA,0.952014817686457,0.800134415550845
"458","P63040",1,1,1,1,1,1,1,1,1,1,1,1,0.842428779678424,1,1,1,1,1,0.864505346260895,NA,NA,NA,NA,NA
"459","P63044",1,1,1,0,1,1,1,1,1,0,1,1,0.807932951514423,1,1,0,0.318099013544131,0.701768798814303,1.01088882606741,NA,1.40721196130167,0.323510084415913,0.748930531894757,0.980093872326216
"460","P63073",1,0,0,0,0,0,1,0,0,0,0,0,0.194864953914603,0,0,0,0,0,0.629981173517414,NA,NA,NA,1.09954688044615,0.961461126005362
"461","P63080",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.970219975910986,NA,NA,NA,0.566553727008713,1.24382901866346
"462","P63085",1,0,0,0,1,1,1,0,0,0,1,1,0.152314207414145,0,0,0,1,0.646284212108457,1.28764110834189,NA,NA,NA,0.903819884866812,0.8125500906417
"463","P63087",1,1,1,1,1,0,1,1,1,1,1,0,0.808271099297613,1,1,1,1,0,1.10848581059933,NA,NA,NA,1.31936813186813,0.86964312378677
"464","P63089",1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1.01041876722457,1.3321807502842,NA,NA,0.888221669383203,0.80345081100951
"465","P63094",1,1,1,0,1,1,1,1,1,0,1,1,0.282916641624358,1,1,0,0.980964779251616,1,1.21850636958985,NA,1.44244716768788,1.01173091259922,1.87570946779633,0.698557719933345
"466","P63101",1,1,1,1,1,1,1,0.499102014986279,1,0.474276668906615,1,1,0.981857178486303,0.0644064391678819,0.585784034848497,0.0612028613539445,0.70095019942022,0.338451890505229,0.954631103796593,1.37512901209957,0.221151480705445,0.168112565129916,1.02980799454575,1.30493106446404
"467","P63137",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.897157260890498,NA,NA,NA,NA,NA
"468","P63158",1,0,0,1,1,1,1,0,0,1,1,1,0.89076007933993,0,0,1,1,1,0.817245326211367,1.4948766960173,NA,NA,NA,NA
"469","P63168",1,0,1,0,1,1,1,0,1,0,1,1,0.933831503904025,0,1,0,0.659065385772978,0.691257528580053,0.676375274113523,0.393775736458663,NA,NA,0.832147164157757,1.46539337522359
"470","P63242",1,1,0,0,1,1,1,1,0,0,1,1,0.745149470175686,1,0,0,0.498048561969669,1,1.00045883756452,0.911042128100693,NA,NA,0.672414744509436,1.07028112449799
"471","P63268",1,0,1,0,1,1,1,0,1,0,1,0.164573310779216,0.9545915971606,0,1,0,0.708191769001816,0.0212373034191214,0.944580695247936,NA,NA,NA,0.890637713373545,1.70202020733803
"472","P63276",1,1,0,0,1,1,1,1,0,0,1,1,0.962719219016785,1,0,0,0.919941456408979,1,1.15179606025493,1.0317904121831,NA,NA,1.06741347264781,0.987189235651946
"473","P63300",1,1,1,1,1,1,1,1,1,1,1,1,0.999207943989975,1,1,1,1,1,1.05839019587874,NA,NA,NA,NA,NA
"474","P63318",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.36725552050472,NA,NA,NA,NA,NA
"475","P63321",1,1,1,0,1,1,1,1,1,0,1,1,0.194864953914603,1,1,0,1,0.86488139555635,1.4285882844125,NA,NA,NA,0.978410799640459,1.02219722470289
"476","P63323",1,1,0,0,1,1,1,1,0,0,1,0.561384757404639,0.856065708135074,1,0,0,0.155999812277985,0.0724436931567027,0.928071191125389,0.860784625158831,NA,NA,1.34090502593454,0.756153638084934
"477","P63325",1,1,0,0,1,1,1,0.768128471016638,0,0,1,0.184272367505872,0.518853291131043,0.0991228609706401,0,0,0.300039681941445,0.0237793610759411,0.954152967332731,0.58684113906894,NA,NA,1.20896546158812,0.501497369486038
"478","P63328",1,1,0,0,1,1,0.088109883074928,0.724199330692356,0,0,1,1,0.0113701080219252,0.0934540409317729,0,0,0.694399731105571,1,2.28350062009864,1.57329177655238,NA,NA,0.869329770218214,1.13718403996192
"479","P63330",1,0,0,1,1,1,1,0,0,1,1,1,0.513770417524206,0,0,1,0.221160489349777,1,1.06807568894504,NA,NA,0.661849783998181,0.722067166493369,1.3079213170378
"480","P67778",1,0,0,0,1,1,1,0,0,0,1,1,0.823268520165878,0,0,0,0.848621674149487,1,0.968272472712728,NA,0.431244889925203,0.269899931771662,0.904992431811262,0.946066659094228
"481","P67871",1,0,0,0,1,1,1,0,0,0,1,1,0.301829685356685,0,0,0,0.395779369815233,1,1.26665093040638,NA,NA,NA,0.905687624972228,1.01846980625088
"482","P67984",1,1,0,0,1,1,1,1,0,0,1,1,0.400750635363545,0.694301503204071,0,0,1,0.54458448482858,1.16714308883753,1.17049793561605,0.721606959923012,1.20092606943583,1.11848834185664,0.750097525031423
"483","P68040",1,1,0,0,0,0,1,0.163041609806301,0,0,0,0,0.936692138355369,0.0210396456205687,0,0,0,0,1.09984473605129,0.573515928572469,NA,NA,2.04862178501895,0.75187796140067
"484","P68181",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.08609022729814,NA,NA,NA,NA,NA
"485","P68254",1,1,1,1,1,1,1,1,1,0.189926096598987,1,1,0.666000801590731,1,0.29096523230226,0.0245089445037248,1,0.933362195737866,1.12514629507717,1.18914531000546,0.562076399764605,0.333195057632448,0.84907827646103,0.935295659009521
"486","P68368",1,0,0,0,1,1,1,0,0,0,1,1,0.798016439185193,0,0,0,0.949484204103476,1,1.02953989427848,NA,NA,NA,0.910818470840078,1.34149038505641
"487","P68372",1,1,0,0,1,1,1,1,0,0,1,1,0.419077984190224,0.428918944050209,0,0,0.574571267653889,0.742453152818857,1.15367998780113,1.23836486424345,NA,NA,1.06368456614093,1.18087846948194
"488","P68510",1,1,1,0.453419059803761,1,1,1,1,0.209560957377987,0.00629688275926915,1,1,0.518853291131043,0.368100217732205,0.0270427180176771,0.000812578960221794,0.709271591457769,1,1.12332252252252,1.50996972728912,0.192937581275235,0.12001437817145,1.08282382475604,1.07910777095668
"489","P70168",1,1,1,1,0,0,1,1,1,1,0,0,0.784611814755209,1,1,1,0,0,1.03979186943176,NA,NA,NA,1.19670283218261,0.880958291956306
"490","P70296",1,1,0,0,1,1,1,0.0756881950801119,0,0,1,1,0.589820094560952,0.00976715578334826,0,0,0.736012557633966,0.574834067922582,1.02978285279694,1.51118754913873,0.388842827531985,0.746745180396275,0.986085826627776,0.884750106280425
"491","P70302",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.964552048217387,NA,NA,NA,NA,NA
"492","P70349",1,1,0,0,1,1,1,1,0,0,1,1,0.740817852603026,0.182325413981032,0,0,0.758303802286859,1,1.04630115424974,1.41657320872274,NA,NA,0.891177613680529,0.986958189489835
"493","P70404",1,1,1,0,0,1,1,1,1,0,0,1,0.765222954319973,1,1,0,0,1,1.04681866653125,NA,NA,NA,NA,NA
"494","P70429",1,1,1,1,1,1,1,1,1,1,1,1,0.585615796824108,1,1,1,1,1,0.844956464437686,NA,NA,NA,NA,NA
"495","P70441",1,1,1,1,1,0,1,1,1,1,1,0,0.178697144625362,1,1,1,1,0,2.01097062828245,NA,NA,NA,NA,1.18545192653943
"496","P70670",1,1,0,0,1,1,1,1,0,0,1,1,0.901353084990411,1,0,0,0.768021082473347,0.152074185980219,1.14132186567521,1.26185890333907,NA,NA,1.23713390058218,0.619238832625262
"497","P70677",0,1,0,0,1,1,0,1,0,0,1,0.305406675396669,0,0.741813107991307,0,0,0.41737197878399,0.0394110940644898,NA,2.14354995150339,1.47478176527643,0.505474869621226,1.25179463171036,0.747186971646229
"498","P70704",1,1,1,1,0,1,1,1,1,1,0,1,0.478329546998913,1,1,1,0,0.172779205484959,1.05996278433904,NA,NA,NA,0.600731775963974,1.19702176403207
"499","P78386.9",1,1,0,0,1,1,1,1,0,0,1,1,0.160173248256205,0.4447395289864,0,0,1,0.439340882077476,0.533633169865977,1.74299531998509,0.454507121745553,0.369934813692666,1.03062582688353,2.45628020674539
"500","P80313",1,0,0,0,1,1,1,0,0,0,1,1,0.325423810504512,0,0,0,0.279720022047207,0.622065508089523,1.20676455359124,NA,NA,NA,0.702477440525023,0.85364145658263
"501","P80314",1,1,0,0,1,1,1,1,0,0,1,1,0.405397186024852,0.383713920039243,0,0,0.768021082473347,1,1.61694689662361,2.17573793564146,0.657323008905966,0.343824684192557,1.26823987876164,0.958236628849269
"502","P80315",1,0,0,0,1,1,1,0,0,0,1,0.215844146860308,0.355652198797826,0,0,0,0.225599982717078,0.0278535299339233,1.15221607528933,NA,NA,NA,0.849892509379084,0.770565020382315
"503","P80316",1,1,1,0,1,0.565255701918353,0.572695818293688,1,1,0,0.958384776380922,0.0308472633900626,0.0739033249217533,1,1,0,0.123674417145158,0.0039806739571715,1.26568659658344,NA,NA,NA,0.687479019805304,0.818361628481951
"504","P80317",0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0.853198422226033,NA,NA,NA,1.05409429280397,0.613440901134028
"505","P80318",1,0,0,0,1,1,1,0,0,0,1,0.728916918211932,0.397280061949026,0,0,0,1,0.0940628203084843,1.06402120352397,0.436365518669335,NA,NA,1.04059397783911,0.687266447740911
"506","P83870",1,1,1,1,1,1,1,1,1,1,1,1,0.736507062641291,1,1,1,1,1,1.00917362207686,NA,NA,NA,NA,NA
"507","P83882",0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0.744365928189458,NA,NA,NA,NA,NA
"508","P83940",1,0,0,1,0,1,1,0,0,1,0,0.903875242627213,0.680600446291848,0,0,1,0,0.116640254059532,1.15968994164771,NA,NA,NA,0.895777862305059,0.639866947914975
"509","P84075",1,1,1,1,0,1,1,1,1,1,0,1,0.327185115295555,1,1,1,0,1,1.32914565254926,NA,NA,NA,1.01044439504694,0.930611028127247
"510","P84084",1,1,1,0,1,1,1,1,1,0,1,1,0.387844896070908,1,1,0,0.546297903872912,0.948084006446286,1.14614966270997,NA,NA,NA,0.862871397845438,0.995580234542232
"511","P84086",1,1,1,1,1,1,1,1,1,1,1,1,0.600913875235039,1,1,1,1,1,0.960919209229203,NA,NA,NA,NA,NA
"512","P84089",1,0,0,0,0,1,1,0,0,0,0,1,0.383120497444684,0,0,0,0,1,0.723851196434919,1.46412873954346,NA,NA,3.07460999321727,0.801776488715671
"513","P84091",1,1,1,0,1,1,1,1,1,0,1,1,0.534293095859831,1,1,0,1,0.297781330955562,1.22073256965069,NA,NA,NA,0.811037996179157,1.39701085344879
"514","P84096",1,1,1,1,1,1,1,1,1,1,1,1,0.281783440955653,1,1,1,1,1,1.35540214770984,NA,NA,NA,NA,NA
"515","P84099",1,0,0,1,1,0,1,0,0,1,1,0,0.399746423858399,0,0,1,1,0,0.817415184213087,NA,NA,NA,0.516848364717542,2.25699018267677
"516","P84102",1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,NA,1.02789102257711,NA,NA,NA,NA
"517","P85094",1,1,1,1,1,1,1,1,1,1,1,1,0.289402915729856,1,1,1,1,1,0.686861875409587,NA,NA,NA,NA,NA
"518","P97300",1,1,1,1,0,1,1,1,1,1,0,1,0.379941275041713,1,1,1,0,0.665810562851184,1.04788661154117,NA,NA,NA,0.729040839804429,0.792313096978787
"519","P97315",1,1,1,1,1,1,1,1,1,1,1,1,0.905746232975619,1,1,1,1,1,1.14423175089332,1.6519300560871,NA,NA,NA,NA
"520","P97350",0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0.783374558948184,NA,NA,1.27390201363564,2.44506999391357,0.446953210010881,0.996138473003184
"521","P97351",1,1,1,1,1,1,1,1,1,1,1,1,0.945991928290511,0.794111444122795,1,1,0.670735375691737,1,0.9653378975265,1.16602935157575,1.2753902824066,1.19373171819548,1.18339690825136,0.907888779787978
"522","P97370",1,1,1,1,1,1,1,1,1,1,1,1,0.683113223376488,1,1,1,1,1,0.973709217611657,NA,NA,NA,NA,NA
"523","P97427",1,1,0,0,1,1,1,0.0848523400544277,0,0,1,1,0.769834599197493,0.0109497395599939,0,0,0.202540052193026,1,0.980359609207058,1.84883895614763,0.890403761503086,0.518840552023225,0.82096299955898,0.846057488367647
"524","P97441",1,1,1,1,1,1,1,1,1,1,1,1,0.419077984190224,1,1,1,1,1,1.58913764510779,NA,NA,NA,NA,NA
"525","P97450",1,1,1,0,1,1,1,1,1,0,0.138404641697958,1,0.583509511433322,1,1,0,0.017860376973868,0.395371966833549,1.0211440490254,NA,NA,NA,0.601541356998613,0.814891104182873
"526","P97461",1,1,0,0,1,1,1,1,0,0,1,1,0.317188814180603,0.586627149263319,0,0,1,0.262332935152423,1.18233367159821,1.42607257488051,0.655696805752169,0.553232451762747,1.71438882175962,1.9448917629431
"527","P97470",1,0,0,0,1,1,1,0,0,0,1,1,0.491705718679353,0,0,0,1,0.54458448482858,0.827272838790798,NA,1.58372639508658,0.514886799867001,1.33195104275707,2.03534452333985
"528","P97478",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.838802944946195,NA,NA,NA,NA,NA
"529","P97792",1,1,1,0,1,1,1,1,1,0,0.498642789350554,1,1,1,1,0,0.0643471785616661,0.225191115586697,NA,NA,NA,NA,0.732543887194962,0.756409470538656
"530","P97797",1,1,1,1,1,0,1,1,1,1,1,0,0.149405249386052,1,1,1,1,0,0.680069432081181,NA,NA,NA,NA,1.21246556473829
"531","P97807",1,1,0,0,1,1,1,1,0,0,0.199755142788798,1,1,1,0,0,0.0257773302174546,1,0.963428918080216,0.985848588579651,NA,NA,2.07183282542447,0.941104168800574
"532","P99024",1,1,1,1,1,1,1,0.543682245368819,1,0.408995965367793,1,0.1541814456365,0.345732701464598,0.0701592788880384,0.433148247491057,0.05277873655568,0.304249832009431,0.0198962889369948,1.26633340259168,0.569769535643057,0.379807253348794,0.283128220297604,1.24378784534243,0.617237032899872
"533","P99027",1,1,0,0,1,1,1,0.155168777864113,0,0,0.3093937025543,1,0.907368911673183,0.0200236988675238,0,0,0.0399255985432899,1,0.890172193397999,0.272345147222437,NA,NA,1.37079676475649,1.04965589494409
"534","P99028",1,1,1,0,1,1,1,1,1,0,0.145740797029653,1,0.378625434471411,1,1,0,0.0188070684876459,1,1.30978613091381,NA,NA,0.221371752504604,0.616978410308896,1.22189799709839
"535","P99029",1,1,0,0,1,1,1,1,0,0,1,0.280782520998661,0.132561103206737,0.748810630769915,0,0,0.439333954413033,0.0362334789584089,1.49670892109355,1.13985793764652,NA,NA,1.02939786369222,1.37140264454239
"536","Q01546.9",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
"537","Q01768",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.473623339829723,0.840757005300612,NA,NA,NA,1.42770492182303,0.754660620284986
"538","Q01853",1,1,0,0,1,1,1,1,0,0,0.995416841047422,1,0.728010403408244,1,0,0,0.128453206548101,1,0.948096525899728,0.960327011661204,0.897995601112175,0.591763065058659,1.4625629949604,0.979587039141163
"539","Q02053",1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.487007197108481,1,1.02404518410879,1.00747767084401,NA,NA,1.86120961386919,0.913689136891369
"540","Q02248",1,1,1,0,1,1,1,1,1,0,0.0999488917060166,1,0.50159301668085,1,1,0,0.0128978686125676,1,1.29463182325105,NA,NA,NA,0.537500167872388,0.938177142584378
"541","Q02257",1,1,0,0,1,1,1,1,0,0,1,1,0.981857178486303,0.785623494802581,0,0,1,0.621913399639526,1.05345223925966,0.902767082499102,2.17526567072232,1.83437835965742,1.19206323372467,0.680060410189519
"542","Q03137",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.1194956718103,NA,NA,NA,NA,NA
"543","Q03265",1,1,1,1,1,1,1,1,1,0.809656372436564,1,1,0.682144950629376,1,0.593965093762191,0.104481814002809,0.60106408644498,0.243741153171203,1.03684458741468,0.743811866045102,1.38523657453291,0.542095812684048,0.680440888031643,0.729645240353643
"544","Q04447",1,1,0,0,1,1,1,1,0,0,1,1,0.72315844808107,0.714680883949418,0,0,0.519920933697631,1,1.07864354436394,1.30202802123984,0.135159735025387,0.419530996136766,1.00014444083342,1.00356045987008
"545","Q04695.9",1,1,1,1,1,1,1,0.590486779655518,1,1,1,1,1,0.0761991531017304,1,0.657315078315779,0.707281963416538,1,1.11522033718034,2.809392198222,0.520676553082485,0.314070478745328,0.976567341332594,0.903801169315475
"546","Q05816",0,1,0,1,1,1,0,1,0,1,1,1,0,0.287253963559907,0,1,1,1,0.756260096930533,1.42342232268312,NA,NA,NA,NA
"547","Q05920",1,1,1,1,1,1,1,1,1,1,1,1,0.298502823119211,1,1,1,1,1,1.11351636747624,NA,18.964755391899,15.8435508679411,NA,NA
"548","Q06185",1,1,1,0,1,1,1,1,1,0,1,1,0.964364118228422,1,1,0,1,0.828320359697774,1.03675733990907,1.92775041050903,2.71291735084839,0.470881626448793,0.897175550559882,1.42504251184258
"549","Q14525.9",1,1,0,1,0,1,1,0.77766820909458,0,1,0,1,0.376776654251315,0.100353913023618,0,1,0,0.676463202554882,0.26863833281699,2.52106835329064,NA,NA,NA,1.82029173210855
"550","Q15323.9",1,1,1,1,1,1,1,1,1,1,1,1,0.74396618686365,0.233412800471188,1,0.192897670461487,0.488186724885366,0.494803035153156,1.23313413958861,1.93176639128668,1.08856066592454,4.35900856625495,0.432417337113895,3.08134610393253
"551","Q2PFD7",1,0,1,0,1,1,1,0,1,0,1,1,0.766877171479895,0,1,0,1,0.953429605675939,1.03431716397777,1.89762416427889,NA,NA,1.14866035395791,1.01851684762449
"552","Q3TC33",1,1,1,1,1,1,1,1,1,1,1,1,0.481592682471687,1,1,1,1,1,1.16794926004228,NA,NA,NA,NA,NA
"553","Q3TC72",1,1,1,1,1,1,1,1,1,1,1,1,0.983039972778002,1,1,1,1,1,1.29090021162299,NA,NA,NA,NA,NA
"554","Q3TDK6",1,1,1,1,1,1,1,1,1,1,1,1,0.986024796506801,1,1,1,1,1,1.12429172510518,NA,NA,NA,NA,NA
"555","Q3THE2",1,1,0,0,1,1,1,0.9193164925054,0,0,1,1,0.603568505742426,0.118632864570197,0,0,0.886744829698143,0.622065508089523,1.41265577195732,0.438648149775865,NA,NA,0.84020086274379,0.844458509142055
"556","Q3THS6",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.25946843853821,NA,0.914175357280803,2.24852745582367,NA,NA
"557","Q3THW5",0,1,0,0,1,1,0,1,0,0,0.882627829869866,1,0,1,0,0,0.113898389358248,1,0.655339429344709,1.05529600276294,NA,NA,0.651674885161714,1.10283405239838
"558","Q3TQI7",0,1,0,1,1,1,0,1,0,1,1,1,0,0.583332885627791,0,1,1,1,1.2982096232749,1.21494882170912,NA,NA,NA,NA
"559","Q3TTY5",1,1,1,1,1,1,0.869169535239316,1,1,1,1,1,0.112161668590952,1,1,1,1,1,0.396146340408079,NA,NA,NA,NA,NA
"560","Q3TUH1",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.865003765443409,NA,NA,NA,1.47818126335063,NA
"561","Q3U1J4",1,0,0,1,0,1,1,0,0,1,0,1,0.159392913461392,0,0,1,0,0.701768798814303,1.71511063416628,0.582704296396287,NA,NA,0.586892975011787,0.850622961338961
"562","Q3U5Q7",1,1,1,1,1,1,1,1,1,1,1,1,0.282478336905265,1,1,1,1,1,1.69354668356569,NA,NA,NA,NA,NA
"563","Q3UEB3",1,0,0,0,0,1,1,0,0,0,0,1,0.659484918759112,0,0,0,0,1,1.08452051696847,0.84943738719678,NA,NA,NA,NA
"564","Q3UHB1",1,0,1,0,0,1,1,0,1,0,0,1,0.674843404061791,0,1,0,0,1,1.12064055623358,0.664171618180415,3.07199629601049,4.47202875758257,1.53060522696011,0.80912632164719
"565","Q3UHD9",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.30605829681844,NA,NA,NA,NA,NA
"566","Q3UHJ0",1,1,1,1,1,1,1,1,1,1,1,1,0.679802027869149,1,1,1,1,1,1.01782415958626,NA,NA,NA,NA,NA
"567","Q3UHL1",1,1,1,0,1,1,0.0368694907159053,1,1,0,1,0.794048714890891,0.00475781010623655,1,1,0,0.54843100429774,0.102467729474827,1.22322874850341,NA,NA,NA,0.965656857783239,1.48813238363711
"568","Q3UHX2",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.430555932344088,0,1,0,1.16628164404659,4.23456169737577,1.51613623673925,3.67741061755146,0.380187416331995,1.24561215982214
"569","Q3UIU2",1,1,1,1,1,1,1,1,1,1,1,1,0.627889558311622,1,1,1,1,1,0.872109311328442,NA,NA,NA,NA,0.788010029633007
"570","Q3UJU9",1,1,1,1,1,1,1,1,1,1,1,1,0.603568505742426,1,1,1,1,1,0.701885745978924,NA,NA,NA,NA,NA
"571","Q3ULD5",1,1,1,1,1,1,1,1,1,1,1,1,0.519670863070667,1,1,1,1,1,1.22880126598972,NA,NA,NA,NA,NA
"572","Q3ULJ0",1,1,1,1,1,1,0.484310759080663,1,1,1,1,1,0.0624977068945254,1,1,1,1,1,1.42779973649539,NA,NA,NA,NA,NA
"573","Q3UMR5",1,1,1,0,1,1,1,1,1,0,1,1,0.258687753134276,1,1,0,0.151168382977153,1,1.29425776166573,NA,NA,NA,0.852265625000001,1.03342483449055
"574","Q3UNH4",1,1,0,0,1,1,1,0.443970942519625,0,0,1,1,0.600913875235039,0.0572920698436442,0,0,0.504460593465131,1,0.893032458425163,1.51188236459055,NA,NA,0.945364389877954,0.942634402111108
"575","Q3UUG6",0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0.146445842575247,0.970917471466198,NA,NA,NA,0.449673651666094,1.52688172043011
